SN,ContractNo,Symbol,Buyer,Seller,Quantity,Rate,Amount
"15453","2025052701013137","TVCL","34","55","470","478","224,660"
"15454","2025052701013136","TVCL","34","47","10","477.90","4,779"
"15455","2025052701013135","TVCL","34","44","20","476.50","9,530"
"15456","2025052703007445","NFS","42","66","70","620","43,400"
"15457","2025052704016712","HDHPC","7","48","500","201.90","100,950"
"15458","2025052705006876","CIT","41","16","20","1,918","38,360"
"15459","2025052703007444","HLI","22","25","10","408","4,080"
"15460","2025052704016711","NHPC","62","55","1,236","217","268,212"
"15461","2025052704016710","NHPC","25","55","200","217","43,400"
"15462","2025052704016709","NHPC","51","55","397","217","86,149"
"15463","2025052704016708","NHPC","6","55","1,000","217","217,000"
"15464","2025052704016707","NHPC","49","55","450","217","97,650"
"15465","2025052704016706","NHPC","34","55","385","217","83,545"
"15466","2025052704016705","NHPC","55","55","60","217","13,020"
"15467","2025052704016704","NHPC","37","55","500","217","108,500"
"15468","2025052704016703","NHPC","49","55","50","217","10,850"
"15469","2025052704016702","NHPC","78","55","100","217","21,700"
"15470","2025052704016701","NHPC","40","55","200","217","43,400"
"15471","2025052704016700","NHPC","25","55","422","217","91,574"
"15472","2025052701013134","NMIC","33","58","10","1,920","19,200"
"15473","2025052701013133","NMIC","33","62","160","1,920","307,200"
"15474","2025052701013132","NMIC","33","45","10","1,920","19,200"
"15475","2025052701013131","NMIC","33","57","10","1,920","19,200"
"15476","2025052701013130","NMIC","33","58","10","1,920","19,200"
"15477","2025052701013129","NMIC","33","21","10","1,920","19,200"
"15478","2025052701013128","NMIC","33","55","10","1,920","19,200"
"15479","2025052701013127","NMIC","33","22","10","1,920","19,200"
"15480","2025052701013126","NMIC","33","55","10","1,920","19,200"
"15481","2025052701013125","NMIC","33","80","10","1,920","19,200"
"15482","2025052701013124","NMIC","33","68","10","1,919","19,190"
"15483","2025052701013123","NMIC","33","35","10","1,917","19,170"
"15484","2025052701013122","NMIC","33","58","10","1,916.40","19,164"
"15485","2025052701013121","NMIC","33","58","10","1,916.40","19,164"
"15486","2025052705006875","CLI","33","51","12","482","5,784"
"15487","2025052704016699","SHL","39","4","175","552","96,600"
"15488","2025052703007443","ALBSL","62","3","12","839","10,068"
"15489","2025052705006874","CLI","33","38","10","482","4,820"
"15490","2025052701013120","GBIME","45","18","54","238","12,852"
"15491","2025052704016698","UPCL","1","49","115","442.30","50,864.50"
"15492","2025052705006873","RNLI","47","22","11","513","5,643"
"15493","2025052703007442","LBBL","71","65","1,511","450","679,950"
"15494","2025052703007441","LBBL","47","65","500","450","225,000"
"15495","2025052703007440","LBBL","57","65","11","451","4,961"
"15496","2025052703007439","LBBL","43","65","988","451.20","445,785.60"
"15497","2025052704016697","SHL","39","71","201","552","110,952"
"15498","2025052704016696","SHL","48","71","300","552","165,600"
"15499","2025052704016695","SHL","53","71","100","552","55,200"
"15500","2025052704016694","SHL","55","71","700","552","386,400"
"15501","2025052704016693","SHL","55","71","200","552","110,400"
"15502","2025052704016692","SHL","45","71","500","552.20","276,100"
"15503","2025052704016691","SHL","16","71","300","552.40","165,720"
"15504","2025052705006872","HATHY","48","51","25","1,236","30,900"
"15505","2025052705006871","MEL","42","1","10","302.60","3,026"
"15506","2025052704016690","RADHI","53","58","1,000","795","795,000"
"15507","2025052704016689","RADHI","53","58","40","795","31,800"
"15508","2025052701013119","HIDCLP","36","32","2,300","202.60","465,980"
"15509","2025052701013118","HIDCLP","36","32","550","202.60","111,430"
"15510","2025052701013117","HIDCLP","36","32","710","202.70","143,917"
"15511","2025052701013116","NWCL","74","57","50","917","45,850"
"15512","2025052704016688","SHL","58","21","150","553","82,950"
"15513","2025052701013115","HBL","59","56","11","229","2,519"
"15514","2025052701013114","HBL","8","56","211","230","48,530"
"15515","2025052701013113","GMLI","55","50","10","2,574","25,740"
"15516","2025052701013112","SANIMA","21","11","465","320.80","149,172"
"15517","2025052703007438","SHINE","35","53","44","415","18,260"
"15518","2025052705006870","NIFRA","33","45","50","277.60","13,880"
"15519","2025052701013111","NMB","8","32","500","250","125,000"
"15520","2025052701013110","SBL","33","56","15","301","4,515"
"15521","2025052705006869","SONA","4","17","440","457","201,080"
"15522","2025052705006868","SONA","4","17","800","457","365,600"
"15523","2025052705006867","SONA","4","17","700","457","319,900"
"15524","2025052705006866","SONA","4","17","200","457","91,400"
"15525","2025052705006865","SONA","52","17","10","457","4,570"
"15526","2025052704016687","RIDI","68","21","50","254.30","12,715"
"15527","2025052701013109","KBL","38","34","839","215.10","180,468.90"
"15528","2025052701013108","KBL","21","34","161","215.50","34,695.50"
"15529","2025052703007437","SIFC","58","25","40","499","19,960"
"15530","2025052701013107","LSL","44","35","1,000","224","224,000"
"15531","2025052703007436","SIFC","58","25","500","499","249,500"
"15532","2025052701013106","NMB","8","65","105","250","26,250"
"15533","2025052701013105","GBIME","57","45","200","237.20","47,440"
"15534","2025052701013104","GBIME","59","45","880","237.20","208,736"
"15535","2025052701013103","GBIME","8","45","11","237.30","2,610.30"
"15536","2025052703007435","NMBMF","32","54","221","711","157,131"
"15537","2025052703007434","NMBMF","1","54","380","711.10","270,218"
"15538","2025052703007433","NMBMF","33","54","110","711.40","78,254"
"15539","2025052703007432","NMBMF","56","54","100","711.40","71,140"
"15540","2025052703007431","NMBMF","58","54","14","711.50","9,961"
"15541","2025052703007430","NMBMF","46","54","100","712","71,200"
"15542","2025052703007429","NMBMF","37","54","48","713","34,224"
"15543","2025052703007428","NMBMF","46","54","27","714","19,278"
"15544","2025052703007427","NMBMF","46","54","50","714","35,700"
"15545","2025052703007426","LBBL","43","8","12","451.20","5,414.40"
"15546","2025052705006864","CHDC","39","58","1,000","2,530","2,530,000"
"15547","2025052704016686","GLH","18","45","611","253.10","154,644.10"
"15548","2025052704016685","GLH","56","45","150","253.20","37,980"
"15549","2025052704016684","KKHC","8","34","150","346","51,900"
"15550","2025052701013102","HIDCLP","58","45","33","202.80","6,692.40"
"15551","2025052704016683","SHL","16","21","100","553.20","55,320"
"15552","2025052701013101","MAKAR","65","17","120","622","74,640"
"15553","2025052703007425","LICN","42","38","100","913","91,300"
"15554","2025052704016682","MHNL","7","45","10","254","2,540"
"15555","2025052704016681","MHNL","7","57","90","253.90","22,851"
"15556","2025052701013100","MMKJL","45","45","10","586.20","5,862"
"15557","2025052703007424","CORBL","72","6","12","2,403.80","28,845.60"
"15558","2025052704016680","UPCL","1","6","2,000","442.30","884,600"
"15559","2025052704016679","NGPL","58","77","18,401","385.10","7,086,225.10"
"15560","2025052704016678","NGPL","70","77","400","385.20","154,080"
"15561","2025052701013099","GBIME","8","65","10","237.30","2,373"
"15562","2025052701013098","RHGCL","58","38","10","330","3,300"
"15563","2025052705006863","HIDCL","91","42","20","295.70","5,914"
"15564","2025052703007423","KSBBL","62","52","30","452.10","13,563"
"15565","2025052705006862","GCIL","62","57","17","503","8,551"
"15566","2025052704016677","UPCL","45","35","900","443","398,700"
"15567","2025052705006861","NIFRA","49","99","66","278.40","18,374.40"
"15568","2025052705006860","NIFRA","49","26","54","278","15,012"
"15569","2025052705006859","NIFRA","49","34","100","278","27,800"
"15570","2025052705006858","SHIVM","42","47","11","522.90","5,751.90"
"15571","2025052705006857","NRIC","39","58","40","1,267","50,680"
"15572","2025052701013097","ADBL","49","32","1,000","294","294,000"
"15573","2025052701013096","MEHL","91","52","50","447.80","22,390"
"15574","2025052701013095","MEHL","91","48","40","447","17,880"
"15575","2025052701013094","MEHL","91","21","10","445","4,450"
"15576","2025052705006856","MBJC","16","61","10","310.20","3,102"
"15577","2025052704016676","NGPL","70","36","100","385.20","38,520"
"15578","2025052703007422","ALBSL","34","34","290","824","238,960"
"15579","2025052703007421","ALBSL","10","34","80","825","66,000"
"15580","2025052703007420","ALBSL","57","34","100","825","82,500"
"15581","2025052703007419","ALBSL","45","34","10","827.20","8,272"
"15582","2025052703007418","ALBSL","45","34","10","830","8,300"
"15583","2025052704016675","UPCL","41","35","30","443","13,290"
"15584","2025052705006855","HRL","44","38","20","935","18,700"
"15585","2025052704016674","RADHI","69","58","20","795","15,900"
"15586","2025052704016673","BPCL","43","45","180","523.40","94,212"
"15587","2025052704016672","BPCL","68","45","200","523.40","104,680"
"15588","2025052704016671","BPCL","33","45","50","523.50","26,175"
"15589","2025052701013093","GBIME","8","50","300","237.30","71,190"
"15590","2025052701013092","BHL","37","50","1,530","215.50","329,715"
"15591","2025052701013091","BHL","43","50","45","215.50","9,697.50"
"15592","2025052701013090","BHL","49","50","125","215.60","26,950"
"15593","2025052705006854","NBF3","40","77","1,500","9.60","14,400"
"15594","2025052704016670","HURJA","34","13","105","245.50","25,777.50"
"15595","2025052704016669","HURJA","57","13","50","245.60","12,280"
"15596","2025052704016668","HURJA","91","13","1,000","245.90","245,900"
"15597","2025052704016667","HURJA","11","13","700","246","172,200"
"15598","2025052704016666","HURJA","57","13","100","246","24,600"
"15599","2025052704016665","HURJA","58","13","45","246","11,070"
"15600","2025052701013089","MKJC","48","29","100","496.20","49,620"
"15601","2025052705006853","CIT","57","19","10","1,918","19,180"
"15602","2025052703007417","LICN","42","25","10","913","9,130"
"15603","2025052701013088","CKHL","57","32","10","641.40","6,414"
"15604","2025052703007416","LBBL","45","19","10","452","4,520"
"15605","2025052701013087","MAKAR","65","49","10","619.50","6,195"
"15606","2025052701013086","MAKAR","65","42","370","618.90","228,993"
"15607","2025052701013085","SRLI","78","4","197","406.60","80,100.20"
"15608","2025052701013084","SRLI","42","4","10","406.70","4,067"
"15609","2025052701013083","SRLI","49","4","63","406.70","25,622.10"
"15610","2025052704016664","RADHI","22","38","500","794","397,000"
"15611","2025052704016663","RADHI","39","38","500","795","397,500"
"15612","2025052704016662","RIDI","68","96","2,000","254.30","508,600"
"15613","2025052704016661","JOSHI","58","14","100","385","38,500"
"15614","2025052704016660","JOSHI","58","14","40","385","15,400"
"15615","2025052705006852","HRL","45","58","10","934.50","9,345"
"15616","2025052703007415","SINDU","58","41","12","868","10,416"
"15617","2025052704016659","HEI","51","50","10","573","5,730"
"15618","2025052703007414","PMLI","49","45","58","550.20","31,911.60"
"15619","2025052703007413","PMLI","7","45","80","550.30","44,024"
"15620","2025052703007412","PMLI","11","45","100","551","55,100"
"15621","2025052703007411","PMLI","54","45","50","551","27,550"
"15622","2025052703007410","PMLI","17","45","12","551","6,612"
"15623","2025052703007409","HLI","22","45","25","408","10,200"
"15624","2025052705006851","ILI","11","48","10","457.50","4,575"
"15625","2025052704016658","NGPL","42","58","100","386","38,600"
"15626","2025052704016657","SGIC","41","52","50","561.10","28,055"
"15627","2025052701013082","KSY","4","38","100","9.18","918"
"15628","2025052701013081","KSY","4","62","100","9.18","918"
"15629","2025052704016656","NGPL","58","77","253","385.10","97,430.30"
"15630","2025052704016655","NGPL","1","77","150","385.20","57,780"
"15631","2025052704016654","NGPL","85","77","1,000","385.20","385,200"
"15632","2025052704016653","NGPL","75","77","525","385.40","202,335"
"15633","2025052704016652","NGPL","8","77","200","385.40","77,080"
"15634","2025052704016651","NGPL","91","77","500","385.50","192,750"
"15635","2025052704016650","NGPL","91","77","500","385.70","192,850"
"15636","2025052704016649","NGPL","75","77","500","385.70","192,850"
"15637","2025052704016648","NGPL","47","77","1,000","385.80","385,800"
"15638","2025052704016647","NGPL","45","77","500","385.80","192,900"
"15639","2025052704016646","NGPL","47","77","1,000","385.90","385,900"
"15640","2025052704016645","NGPL","86","58","350","386.10","135,135"
"15641","2025052704016644","NGPL","35","58","100","386.20","38,620"
"15642","2025052701013080","SARBTM","35","34","11","858","9,438"
"15643","2025052701013079","CREST","34","57","10","1,803.60","18,036"
"15644","2025052701013078","SBL","33","96","58","301","17,458"
"15645","2025052704016643","TRH","53","56","20","930.10","18,602"
"15646","2025052704016642","TRH","55","56","20","930.10","18,602"
"15647","2025052705006850","RNLI","47","38","46","512","23,552"
"15648","2025052705006849","RNLI","47","46","11","512","5,632"
"15649","2025052705006848","RNLI","13","58","11","511.60","5,627.60"
"15650","2025052705006847","HDL","42","64","50","1,217.50","60,875"
"15651","2025052704016641","RADHI","29","66","500","795","397,500"
"15652","2025052704016640","RADHI","29","56","133","795","105,735"
"15653","2025052703007408","SAPDBL","57","92","30","902","27,060"
"15654","2025052704016639","RHPL","41","34","80","378","30,240"
"15655","2025052701013077","NIMB","91","33","602","218.60","131,597.20"
"15656","2025052704016638","RADHI","22","36","157","794","124,658"
"15657","2025052704016637","RADHI","14","36","143","794","113,542"
"15658","2025052701013076","SANIMA","50","11","356","320.90","114,240.40"
"15659","2025052703007407","PMLI","17","45","140","551","77,140"
"15660","2025052703007406","PMLI","84","45","20","551.10","11,022"
"15661","2025052703007405","PMLI","42","45","12","551.10","6,613.20"
"15662","2025052703007404","PMLI","44","45","328","551.10","180,760.80"
"15663","2025052704016636","SHPC","4","16","300","562","168,600"
"15664","2025052705006846","HRL","54","4","10","935","9,350"
"15665","2025052701013075","BNHC","74","90","81","530","42,930"
"15666","2025052701013074","BNHC","74","8","200","530","106,000"
"15667","2025052701013073","BNHC","74","1","30","530","15,900"
"15668","2025052701013072","BNHC","74","20","15","529.90","7,948.50"
"15669","2025052701013071","BNHC","74","58","10","528","5,280"
"15670","2025052701013070","BNHC","74","7","180","527.80","95,004"
